,Unnamed: 0,location,total_sqft,bath,price,bhk
5607,6991,Uttarahalli,1125.0,2.0,4700000.0,2
5608,6996,Uttarahalli,1175.0,2.0,4700000.0,2
5609,6999,Uttarahalli,1525.0,2.0,6282000.0,3
5610,7000,Uttarahalli,1265.0,2.0,6500000.0,3
5611,7003,Uttarahalli,1213.0,2.0,4800000.0,2
5612,7005,Uttarahalli,900.0,2.0,3500000.0,2
5613,7006,Uttarahalli,1065.0,2.0,4260000.0,2
5614,7009,Uttarahalli,1125.0,2.0,4700000.0,2
5615,7010,Uttarahalli,1270.0,2.0,5525000.0,3
5616,7011,Uttarahalli,1270.0,2.0,5525000.0,3
5617,7012,Uttarahalli,1107.0,2.0,4500000.0,2
5618,7013,Uttarahalli,1200.0,2.0,5500000.0,2
5619,7015,Uttarahalli,1460.0,3.0,7600000.0,3
5620,7016,Uttarahalli,1500.0,3.0,6800000.0,3
5621,7017,Uttarahalli,1120.0,2.0,5000000.0,2
5622,7018,Uttarahalli,1150.0,2.0,4600000.0,2
5623,7019,Uttarahalli,1330.0,2.0,5800000.0,3
5624,7021,Uttarahalli,1050.0,2.0,4200000.0,2
5625,7022,Uttarahalli,1125.0,2.0,4800000.0,2
5626,7024,Uttarahalli,1345.0,2.0,5700000.0,3
5627,7025,Uttarahalli,1345.0,2.0,5700000.0,3
5628,7027,Uttarahalli,1000.0,2.0,5200000.0,2
5629,7028,Uttarahalli,1037.0,2.0,3600000.0,2
5630,7030,Uttarahalli,1000.0,2.0,3950000.0,2
5631,7031,Uttarahalli,1125.0,1.0,4500000.0,2
5632,7033,Uttarahalli,1160.0,2.0,4058000.0,2
5633,7034,Uttarahalli,1123.0,2.0,6000000.0,2
5634,7036,Uttarahalli,1000.0,2.0,3500000.0,2
5635,7037,Uttarahalli,1330.0,2.0,5700000.0,3
5636,7038,Uttarahalli,1125.0,2.0,4700000.0,2
5637,7039,Uttarahalli,1165.0,1.0,4209000.0,2
5638,7040,Uttarahalli,1260.0,2.0,5500000.0,2
5639,7041,Uttarahalli,1284.0,2.0,5336000.0,2
5640,7042,Uttarahalli,1150.0,2.0,4599000.0,2
5641,7044,Uttarahalli,1290.0,2.0,5612000.0,3
5642,7045,Uttarahalli,1328.0,2.0,5600000.0,3
5643,7046,Uttarahalli,1040.0,2.0,3640000.0,2
5644,7047,Uttarahalli,1290.0,2.0,5612000.0,3
5645,7049,Uttarahalli,1075.0,2.0,4676000.0,2
5646,7050,Uttarahalli,1345.0,2.0,5700000.0,3
5647,7051,Varthur,1160.0,2.0,4400000.0,2
5648,7052,Varthur,1385.0,2.0,8000000.0,2
5649,7054,Varthur,1024.0,2.0,4200000.0,2
5650,7055,Varthur,1125.0,2.0,4000000.0,2
5651,7056,Varthur,1112.0,2.0,4000000.0,2
5652,7057,Varthur,1055.0,2.0,4535000.0,2
5653,7058,Varthur,1280.0,2.0,6500000.0,2
5654,7059,Varthur,977.0,2.0,3600000.0,2
5655,7060,Varthur,1250.0,3.0,7100000.0,3
5656,7061,Varthur,1200.0,3.0,6775000.0,3
5657,7062,Varthur,1111.0,2.0,4188000.0000000005,2
5658,7063,Varthur,1140.0,2.0,5550000.0,2
5659,7064,Varthur,1012.0,2.0,5900000.0,2
5660,7065,Varthur,1140.0,2.0,3990000.0,2
5661,7066,Varthur,1090.0,2.0,4800000.0,2
5662,7067,Varthur,1450.0,3.0,7100000.0,3
5663,7068,Varthur,1210.0,2.0,6000000.0,2
5664,7069,Varthur,1070.0,2.0,4600000.0,2
5665,7070,Varthur,1360.0,2.0,8500000.0,3
5666,7071,Varthur,965.0,2.0,3400000.0,2
5667,7072,Varthur,1120.0,2.0,4424000.0,2
5668,7073,Varthur,1395.0,2.0,7900000.0,3
5669,7074,Varthur,1085.0,2.0,4500000.0,2
5670,7075,Varthur,1250.0,2.0,4700000.0,2
5671,7076,Varthur,1200.0,3.0,6838000.0,3
5672,7078,Varthur,1155.0,2.0,6000000.0,2
5673,7079,Varthur,1035.0,2.0,6000000.0,2
5674,7080,Varthur,1155.0,2.0,3900000.0,2
5675,7081,Varthur,1180.0,2.0,5500000.0,2
5676,7083,Varthur,1738.0,2.0,5735000.0,2
5677,7084,Varthur,1045.0,2.0,4065000.0,2
5678,7085,Varthur,1155.0,2.0,3900000.0,2
5679,7087,Varthur,1210.0,2.0,6415000.000000001,2
5680,7089,Varthur,1105.0,2.0,3800000.0,2
5681,7090,Varthur,1560.0,3.0,9000000.0,3
5682,7091,Varthur,1760.0,2.0,8500000.0,2
5683,7092,Varthur,1210.0,2.0,5400000.0,2
5684,7093,Varthur,1112.0,2.0,4000000.0,2
5685,7095,Varthur,1000.0,1.0,6500000.0,2
5686,7097,Varthur Road,900.0,2.0,2700000.0,2
5687,7098,Varthur Road,1277.0,2.0,5900000.0,2
5688,7099,Varthur Road,1247.0,2.0,5800000.0,3
5689,7100,Varthur Road,1050.0,2.0,4270000.0,2
5690,7101,Varthur Road,1255.0,2.0,5276000.0,2
5691,7103,Varthur Road,1033.0,2.0,3200000.0,2
5692,7104,Varthur Road,1140.0,2.0,4911000.0,2
5693,7105,Varthur Road,850.0,2.0,2540000.0,2
5694,7106,Vasanthapura,1022.0,2.0,4000000.0,2
5695,7107,Vasanthapura,1135.0,2.0,3972999.9999999995,2
5696,7108,Vasanthapura,995.0,2.0,3482000.0,2
5697,7109,Vasanthapura,995.0,2.0,3482000.0,2
5698,7110,Vasanthapura,1037.0,2.0,3628000.0,2
5699,7111,Vasanthapura,978.0,2.0,3422000.0,2
5700,7112,Vasanthapura,1037.0,2.0,3628000.0,2
5701,7113,Vidyaranyapura,1440.0,2.0,9500000.0,2
5702,7114,Vidyaranyapura,1062.0,2.0,3800000.0,2
5703,7115,Vidyaranyapura,1200.0,2.0,5500000.0,2
5704,7116,Vidyaranyapura,1200.0,4.0,9000000.0,4
5705,7118,Vidyaranyapura,1060.0,2.0,5500000.0,2
5706,7119,Vidyaranyapura,1100.0,2.0,5400000.0,2
5707,7120,Vidyaranyapura,1440.0,2.0,7000000.0,3
5708,7121,Vidyaranyapura,1100.0,2.0,5400000.0,2
5709,7122,Vidyaranyapura,1000.0,2.0,3500000.0,2
5710,7124,Vidyaranyapura,1120.0,2.0,7000000.0,2
5711,7125,Vidyaranyapura,945.0,2.0,4000000.0,2
5712,7126,Vidyaranyapura,1100.0,2.0,5400000.0,2
5713,7127,Vidyaranyapura,1200.0,2.0,6500000.0,3
5714,7128,Vidyaranyapura,1200.0,2.0,5200000.0,2
5715,7129,Vidyaranyapura,1050.0,2.0,5000000.0,2
5716,7130,Vidyaranyapura,1188.0,2.0,5000000.0,2
5717,7131,Vidyaranyapura,1100.0,2.0,7500000.0,3
5718,7132,Vidyaranyapura,1100.0,2.0,7200000.0,3
5719,7133,Vidyaranyapura,2400.0,5.0,13500000.0,4
5720,7134,Vidyaranyapura,1100.0,2.0,4100000.0,2
5721,7135,Vidyaranyapura,1200.0,2.0,6050000.0,2
5722,7136,Vidyaranyapura,1200.0,2.0,4200000.0,2
5723,7137,Vijayanagar,1704.0,3.0,11000000.0,3
5724,7138,Vijayanagar,1933.0,3.0,12900000.0,3
5725,7140,Vijayanagar,1450.0,3.0,10000000.0,3
5726,7141,Vijayanagar,1580.0,2.0,13400000.0,3
5727,7142,Vijayanagar,1826.0,3.0,12100000.0,3
5728,7143,Vijayanagar,1739.0,3.0,11600000.0,3
5729,7144,Vijayanagar,1490.0,3.0,10000000.0,3
5730,7145,Vijayanagar,1180.0,2.0,6500000.0,2
5731,7146,Vijayanagar,606.0,1.0,3478000.0,1
5732,7147,Vijayanagar,1352.0,2.0,6800000.0,2
5733,7148,Vijayanagar,1527.0,3.0,11500000.0,3
5734,7149,Vijayanagar,989.0,2.0,6000000.0,2
5735,7150,Vijayanagar,1520.0,2.0,10300000.0,3
5736,7151,Vijayanagar,1749.0,3.0,11700000.0,3
5737,7152,Vijayanagar,1046.0,2.0,7500000.0,2
5738,7153,Vijayanagar,606.0,1.0,4000000.0,1
5739,7154,Vijayanagar,1200.0,2.0,6200000.0,2
5740,7157,Vijayanagar,1760.0,3.0,14000000.0,3
5741,7158,Vijayanagar,2047.0,3.0,13600000.0,3
5742,7159,Vijayanagar,1200.0,2.0,7500000.0,3
5743,7160,Vijayanagar,1178.0,2.0,8200000.0,2
5744,7161,Vijayanagar,864.0,2.0,4500000.0,2
5745,7162,Vijayanagar,2100.0,6.0,25200000.0,4
5746,7163,Vijayanagar,920.0,2.0,6000000.0,2
5747,7164,Vijayanagar,1019.0,2.0,5800000.0,2
5748,7165,Vijayanagar,2400.0,6.0,12500000.0,5
5749,7166,Vijayanagar,1180.0,2.0,8600000.0,2
5750,7167,Vijayanagar,1046.0,2.0,4906000.0,2
5751,7168,Vijayanagar,2400.0,2.0,23000000.0,1
5752,7169,Vijayanagar,492.0,1.0,4000000.0,1
5753,7171,Vishveshwarya Layout,750.0,1.0,3000000.0,1
5754,7172,Vishveshwarya Layout,2000.0,4.0,7500000.0,4
5755,7173,Vishveshwarya Layout,2100.0,6.0,9200000.0,6
5756,7174,Vishveshwarya Layout,2000.0,3.0,9000000.0,4
5757,7175,Vishwapriya Layout,820.0,2.0,3000000.0,2
5758,7176,Vishwapriya Layout,770.0,2.0,3000000.0,2
5759,7177,Vishwapriya Layout,910.0,2.0,3600000.0,2
5760,7178,Vishwapriya Layout,890.0,2.0,3700000.0,2
5761,7179,Vittasandra,1404.0,2.0,7100000.0,2
5762,7180,Vittasandra,1246.0,2.0,6700000.0,2
5763,7181,Vittasandra,1404.0,2.0,6930000.0,2
5764,7182,Vittasandra,1246.0,2.0,6730000.0,2
5765,7183,Vittasandra,1246.0,2.0,6450000.0,2
5766,7184,Vittasandra,1246.0,2.0,6450000.0,2
5767,7185,Vittasandra,1246.0,2.0,6800000.0,2
5768,7187,Vittasandra,1238.0,2.0,6700000.0,2
5769,7188,Vittasandra,1404.0,2.0,7500000.0,2
5770,7189,Vittasandra,1246.0,2.0,6500000.0,2
5771,7190,Vittasandra,1238.0,2.0,6700000.0,2
5772,7191,Vittasandra,1246.0,2.0,6740000.000000001,2
5773,7192,Vittasandra,1259.0,2.0,6740000.000000001,2
5774,7193,Vittasandra,1404.0,2.0,6880000.0,2
5775,7194,Vittasandra,1246.0,2.0,6230000.0,2
5776,7195,Vittasandra,1246.0,2.0,6300000.0,2
5777,7196,Vittasandra,1246.0,2.0,6740000.000000001,2
5778,7197,Vittasandra,1246.0,2.0,6540000.000000001,2
5779,7199,Vittasandra,1238.0,2.0,6731999.999999999,2
5780,7200,Vittasandra,1246.0,2.0,6740000.000000001,2
5781,7202,Vittasandra,1246.0,2.0,6730000.0,2
5782,7203,Vittasandra,1404.0,2.0,7000000.0,2
5783,7204,Vittasandra,1259.0,2.0,6748000.0,2
5784,7205,Vittasandra,1404.0,2.0,7500000.0,2
5785,7207,Vittasandra,1246.0,2.0,6700000.0,2
5786,7210,Vittasandra,1404.0,2.0,7200000.0,2
5787,7211,Vittasandra,1246.0,2.0,6750000.0,2
5788,7212,Vittasandra,1246.0,2.0,6750000.0,2
5789,7213,Vittasandra,1404.0,2.0,7000000.0,2
5790,7214,Vittasandra,1246.0,2.0,6500000.0,2
5791,7215,Vittasandra,1246.0,2.0,6740000.000000001,2
5792,7219,Whitefield,1610.0,3.0,8100000.0,3
5793,7220,Whitefield,1459.0,2.0,9482000.0,2
5794,7225,Whitefield,1280.0,2.0,7500000.0,2
5795,7227,Whitefield,1910.0,3.0,16100000.0,3
5796,7228,Whitefield,3252.0,4.0,23000000.0,4
5797,7229,Whitefield,11890.0,4.0,70000000.0,4
5798,7232,Whitefield,1150.0,2.0,7000000.0,2
5799,7233,Whitefield,1768.0,3.0,10100000.0,3
5800,7235,Whitefield,4144.0,4.0,31500000.0,4
5801,7236,Whitefield,4104.0,4.0,36000000.0,4
5802,7237,Whitefield,1790.0,3.0,10000000.0,3
5803,7238,Whitefield,1720.0,3.0,10000000.0,3
5804,7240,Whitefield,1640.0,4.0,9100000.0,3
5805,7243,Whitefield,2280.0,4.0,12600000.0,3
5806,7247,Whitefield,1897.0,3.0,13000000.0,3
5807,7248,Whitefield,2225.0,2.0,12500000.0,3
5808,7249,Whitefield,4348.5,2.6926096474673518,30400000.0,4
5809,7252,Whitefield,2268.0,3.0,16300000.0,4
5810,7255,Whitefield,2400.0,4.0,20000000.0,4
5811,7257,Whitefield,1360.0,2.0,9500000.0,2
5812,7259,Whitefield,1697.0,3.0,9479000.0,3
5813,7260,Whitefield,5000.0,4.0,40000000.0,4
5814,7261,Whitefield,3000.0,5.0,25000000.0,4
5815,7262,Whitefield,1700.0,3.0,11500000.0,3
5816,7265,Whitefield,2842.0,3.0,16200000.0,3
5817,7269,Whitefield,1500.0,3.0,13000000.0,3
5818,7270,Whitefield,1280.0,2.0,7500000.0,2
5819,7272,Whitefield,1405.0,2.0,7800000.0,3
5820,7273,Whitefield,2225.0,3.0,11500000.0,3
5821,7274,Whitefield,1272.0,2.0,9505000.0,2
5822,7277,Whitefield,1192.0,2.0,7100000.0,2
5823,7281,Whitefield,1626.0,3.0,8900000.0,3
5824,7282,Whitefield,1585.0,3.0,8800000.0,3
5825,7283,Whitefield,665.0,2.6926096474673518,2858500.0,1
5826,7285,Whitefield,1280.0,2.0,8500000.0,2
5827,7286,Whitefield,1200.0,3.0,6850000.0,3
5828,7287,Whitefield,4000.0,4.0,33000000.0,4
5829,7288,Whitefield,1697.0,3.0,10800000.0,3
5830,7290,Whitefield,3606.0,4.0,31200000.0,4
5831,7291,Whitefield,1485.0,2.0,9000000.0,2
5832,7292,Whitefield,950.0,1.0,5000000.0,1
5833,7293,Whitefield,3584.0,4.0,19900000.0,4
5834,7294,Whitefield,825.0,1.0,4500000.0,1
5835,7297,Whitefield,1635.0,2.0,8500000.0,3
5836,7298,Whitefield,1216.0,2.0,7900000.0,2
5837,7304,Whitefield,920.0,2.0,6300000.0,2
5838,7306,Whitefield,1170.0,2.0,7100000.0,2
5839,7307,Whitefield,1118.0,2.0,7500000.0,2
5840,7308,Whitefield,1800.0,3.0,11000000.0,3
5841,7309,Whitefield,1562.0,3.0,10300000.0,3
5842,7312,Whitefield,2321.0,4.0,12800000.0,3
5843,7313,Whitefield,1320.0,2.0,9500000.0,2
5844,7316,Whitefield,3010.0,3.0,20000000.0,3
5845,7317,Whitefield,1346.0,2.0,9617000.0,2
5846,7318,Whitefield,3850.0,5.0,31600000.0,3
5847,7322,Whitefield,2500.0,4.0,15500000.0,4
5848,7323,Whitefield,905.0,1.0,5500000.0,1
5849,7325,Whitefield,2268.0,3.0,14600000.0,4
5850,7328,Whitefield,630.5,1.0,3279000.0,1
5851,7329,Whitefield,3537.0,5.0,21000000.0,4
5852,7331,Whitefield,1697.0,3.0,11500000.0,3
5853,7335,Whitefield,3250.0,5.0,29000000.0,5
5854,7339,Whitefield,1269.0,2.0,7500000.0,2
5855,7340,Whitefield,3227.0,5.0,25000000.0,5
5856,7341,Whitefield,1545.0,3.0,7900000.0,3
5857,7344,Whitefield,3262.0,4.0,26000000.0,4
5858,7346,Whitefield,1132.0,2.0,7928000.0,2
5859,7349,Whitefield,2830.0,5.0,16000000.0,4
5860,7351,Whitefield,1195.0,2.0,7000000.0,2
5861,7352,Whitefield,3480.0,4.0,28400000.0,3
5862,7355,Whitefield,709.0,1.0,3438500.0,1
5863,7357,Whitefield,1320.0,2.0,7950000.0,2
5864,7358,Whitefield,750.0,2.0,5270000.0,2
5865,7359,Whitefield,1200.0,3.0,6196000.0,3
5866,7364,Whitefield,2094.0,2.6926096474673518,11319000.0,3
5867,7366,Whitefield,3445.0,5.0,27000000.0,4
5868,7367,Whitefield,1700.0,3.0,14000000.0,3
5869,7368,Whitefield,4827.0,4.0,40000000.0,4
5870,7369,Whitefield,1405.0,2.0,8450000.0,2
5871,7371,Whitefield,3252.0,4.0,28000000.0,4
5872,7373,Whitefield,1150.0,2.0,9000000.0,2
5873,7374,Whitefield,2400.0,4.0,14700000.0,4
5874,7376,Whitefield,624.0,1.0,3500000.0,1
5875,7379,Whitefield,1700.0,3.0,9500000.0,3
5876,7380,Whitefield,4960.0,4.0,40000000.0,4
5877,7381,Whitefield,2928.0,4.0,19800000.0,4
5878,7383,Whitefield,2700.0,5.0,17500000.0,3
5879,7384,Whitefield,1216.0,2.0,8400000.0,2
5880,7385,Whitefield,2882.0,5.0,20400000.0,4
5881,7386,Whitefield,1840.0,3.0,14000000.0,3
5882,7387,Whitefield,1778.0,3.0,12200000.0,3
5883,7389,Whitefield,650.0,1.0,2500000.0,1
5884,7390,Whitefield,2155.0,3.0,12500000.0,4
5885,7391,Whitefield,905.0,1.0,5200000.0,1
5886,7396,Whitefield,1216.0,2.0,7500000.0,2
5887,7398,Whitefield,1255.0,2.0,7700000.0,2
5888,7399,Whitefield,1216.0,2.0,7300000.0,2
5889,7400,Whitefield,709.0,1.0,3473500.0,1
5890,7404,Whitefield,1745.0,3.0,10000000.0,3
5891,7405,Whitefield,3200.0,4.0,22400000.0,4
5892,7407,Whitefield,825.0,1.0,4490000.0,1
5893,7411,Whitefield,1870.0,3.0,13800000.0,3
5894,7414,Whitefield,1862.0,3.0,12500000.0,3
5895,7415,Whitefield,1655.0,3.0,11300000.0,3
5896,7416,Whitefield,530.0,1.0,2944000.0,1
5897,7418,Whitefield,905.0,1.0,5000000.0,1
5898,7419,Whitefield,1600.0,3.0,8200000.0,3
5899,7420,Whitefield,1230.0,4.0,8000000.0,4
5900,7422,Whitefield,630.5,1.0,3215000.0,1
5901,7423,Whitefield,905.0,1.0,5200000.0,1
5902,7427,Whitefield,1216.0,2.0,8300000.0,2
5903,7432,Whitefield,4075.0,5.0,22600000.0,4
5904,7433,Whitefield,1216.0,2.0,7500000.0,2
5905,7441,Whitefield,2856.0,5.0,15850000.0,4
5906,7444,Whitefield,750.0,1.0,5100000.0,1
5907,7447,Whitefield,1173.0,2.0,7700000.0,2
5908,7448,Whitefield,1200.0,3.0,6840000.000000001,3
5909,7452,Whitefield,3425.0,5.0,25000000.0,4
5910,7457,Whitefield,2173.0,3.0,12800000.0,3
5911,7459,Whitefield,905.0,1.0,6200000.0,1
5912,7460,Whitefield,1870.0,3.0,13800000.0,3
5913,7461,Whitefield,1320.0,2.0,9926000.0,2
5914,7462,Whitefield,2901.0,4.0,19000000.0,3
5915,7463,Whitefield,1485.0,2.0,9651000.0,2
5916,7464,Whitefield,1755.0,3.0,10100000.0,3
5917,7466,Whitefield,2225.0,3.0,14900000.0,3
5918,7467,Whitefield,1250.0,2.0,8200000.0,2
5919,7469,Whitefield,605.0,1.0,4000000.0,1
5920,7472,Whitefield,2210.0,3.0,15600000.0,3
5921,7473,Whitefield,1173.0,2.0,7820000.0,2
5922,7474,Whitefield,1740.0,4.0,13000000.0,3
5923,7475,Whitefield,1216.0,2.0,7500000.0,2
5924,7477,Whitefield,1655.0,3.0,12000000.0,3
5925,7478,Whitefield,4003.0,6.0,30000000.0,4
5926,7480,Whitefield,1180.0,2.0,7000000.0,2
5927,7482,Whitefield,2023.0,4.0,13000000.0,3
5928,7483,Whitefield,2134.0,4.0,11800000.0,3
5929,7486,Whitefield,905.0,1.0,6000000.0,1
5930,7492,Whitefield,1452.0,3.0,9000000.0,3
5931,7493,Whitefield,2850.0,5.0,24000000.0,4
5932,7496,Whitefield,2830.0,5.0,19000000.0,4
5933,7497,Whitefield,1295.0,2.0,7850000.0,2
5934,7498,Whitefield,840.0,1.0,5760000.0,1
5935,7499,Whitefield,640.0,1.0,1982999.9999999998,1
5936,7500,Whitefield,1991.0,3.0,10400000.0,3
5937,7504,Whitefield,1655.0,3.0,9700000.0,3
5938,7505,Whitefield,1850.0,3.0,15000000.0,3
5939,7506,Whitefield,1200.0,3.0,6777000.0,3
5940,7507,Whitefield,1290.0,2.0,9000000.0,2
5941,7510,Whitefield,1216.0,2.0,7500000.0,2
5942,7511,Whitefield,1356.0,2.0,9484000.0,2
5943,7512,Whitefield,1338.0,2.0,10300000.0,2
5944,7515,Whitefield,3450.0,4.0,20800000.0,3
5945,7519,Whitefield,1267.0,2.0,9033000.0,2
5946,7520,Whitefield,2400.0,4.0,14300000.0,4
5947,7521,Whitefield,1836.0,3.0,12500000.0,3
5948,7523,Whitefield,3596.0,3.0,20000000.0,3
5949,7524,Whitefield,1275.0,2.0,6500000.0,3
5950,7527,Whitefield,1216.0,2.0,8200000.0,2
5951,7528,Whitefield,1495.0,3.0,8800000.0,2
5952,7529,Whitefield,1564.0,3.0,10300000.0,3
5953,7530,Whitefield,1585.0,3.0,8400000.0,3
5954,7533,Whitefield,1558.0,3.0,9000000.0,3
5955,7534,Whitefield,1216.0,2.0,7500000.0,2
5956,7536,Whitefield,1704.0,3.0,12000000.0,3
5957,7538,Whitefield,1256.0,2.0,7300000.0,2
5958,7541,Whitefield,1300.0,2.0,7800000.0,2
5959,7542,Whitefield,1570.0,3.0,8800000.0,3
5960,7543,Whitefield,1216.0,2.0,8403000.0,2
5961,7545,Whitefield,1216.0,2.0,7250000.0,2
5962,7547,Whitefield,2025.0,4.0,11500000.0,3
5963,7548,Whitefield,1346.0,2.0,10000000.0,3
5964,7552,Whitefield,2990.0,3.0,19800000.0,4
5965,7555,Whitefield,1720.0,3.0,9897000.0,3
5966,7556,Whitefield,1600.0,3.0,9500000.0,3
5967,7557,Whitefield,1655.0,3.0,10800000.0,3
5968,7558,Whitefield,1740.0,3.0,9500000.0,3
5969,7560,Whitefield,1350.0,2.0,8800000.0,2
5970,7562,Whitefield,1216.0,2.0,8000000.0,2
5971,7563,Whitefield,2900.0,4.0,22500000.0,4
5972,7564,Whitefield,1340.0,2.0,10100000.0,2
5973,7566,Whitefield,1500.0,3.0,7856999.999999999,3
5974,7567,Whitefield,1626.0,3.0,8500000.0,3
5975,7569,Whitefield,1100.0,2.0,6500000.0,2
5976,7571,Whitefield,1270.0,2.0,6500000.0,3
5977,7572,Whitefield,3117.0,3.0,26100000.0,3
5978,7573,Whitefield,1216.0,2.0,7300000.0,2
5979,7575,Whitefield,3150.0,3.0,29000000.0,3
5980,7577,Whitefield,2956.0,5.0,23400000.0,4
5981,7581,Whitefield,2247.0,3.0,14500000.0,3
5982,7582,Whitefield,3940.0,5.0,26500000.0,4
5983,7584,Whitefield,1160.0,2.0,6700000.0,2
5984,7586,Whitefield,1180.0,2.0,7700000.0,2
5985,7587,Whitefield,2140.0,3.0,13900000.0,3
5986,7588,Whitefield,1314.0,2.0,8400000.0,2
5987,7595,Whitefield,1431.0,3.0,8500000.0,3
5988,7596,Whitefield,524.0,1.0,2900000.0,1
5989,7597,Whitefield,2830.0,4.0,16100000.0,4
5990,7598,Whitefield,2135.0,3.0,14900000.0,4
5991,7600,Whitefield,3075.0,2.0,18800000.0,4
5992,7601,Whitefield,1760.0,3.0,16000000.0,3
5993,7602,Whitefield,1655.0,3.0,11000000.0,3
5994,7603,Whitefield,840.0,1.0,5700000.0,1
5995,7604,Whitefield,1725.0,3.0,10600000.0,3
5996,7607,Whitefield,516.0,1.0,3900000.0,1
5997,7609,Whitefield,6000.0,4.0,41000000.0,4
5998,7610,Whitefield,1639.0,3.0,10700000.0,3
5999,7611,Whitefield,1820.0,3.0,11300000.0,3
6000,7613,Whitefield,3565.0,4.0,21800000.0,4
6001,7614,Whitefield,3410.0,5.0,25300000.0,4
6002,7617,Whitefield,4500.0,4.0,33000000.0,4
6003,7618,Whitefield,1250.0,2.0,8500000.0,2
6004,7620,Whitefield,1277.0,2.0,7700000.0,2
6005,7621,Whitefield,1820.0,3.0,14000000.0,3
6006,7622,Whitefield,3453.0,4.0,24700000.0,4
6007,7628,Whitefield,2280.0,4.0,12500000.0,3
6008,7629,Whitefield,2882.0,5.0,20000000.0,4
6009,7631,Whitefield,1639.5,3.0,9263000.0,3
6010,7634,Whitefield,1190.0,2.0,7000000.0,2
6011,7636,Whitefield,1270.0,2.0,9400000.0,2
6012,7637,Whitefield,1220.0,2.0,8900000.0,2
6013,7640,Whitefield,3758.0,3.0,30000000.0,3
6014,7645,Whitefield,1216.0,2.0,7200000.0,2
6015,7647,Whitefield,5400.0,5.0,47500000.0,4
6016,7648,Whitefield,1396.0,3.0,7400000.0,3
6017,7657,Whitefield,1615.0,3.0,9690000.0,3
6018,7663,Whitefield,1200.0,2.0,7000000.0,2
6019,7666,Whitefield,1216.0,2.0,7500000.0,2
6020,7668,Whitefield,2321.0,4.0,15700000.0,3
6021,7669,Whitefield,1224.0,2.0,7500000.0,2
6022,7670,Whitefield,1655.0,3.0,11300000.0,3
6023,7672,Whitefield,4144.0,5.0,33100000.0,5
6024,7675,Whitefield,1200.0,3.0,6775000.0,3
6025,7676,Whitefield,2444.0,4.0,14500000.0,4
6026,7677,Whitefield,1270.0,2.0,11000000.0,2
6027,7678,Whitefield,1660.0,3.0,11000000.0,3
6028,7679,Whitefield,1270.0,2.0,10500000.0,2
6029,7681,Whitefield,1173.0,2.0,7820000.0,2
6030,7682,Whitefield,1362.0,2.0,8500000.0,2
6031,7684,Whitefield,1457.0,2.0,10500000.0,3
6032,7685,Whitefield,1720.0,3.0,12800000.0,3
6033,7689,Whitefield,1564.0,3.0,10300000.0,3
6034,7693,Whitefield,1639.0,3.0,10700000.0,3
6035,7694,Whitefield,1760.0,3.0,13900000.0,3
6036,7695,Whitefield,613.0,1.0,4800000.0,1
6037,7696,Whitefield,1730.0,3.0,12500000.0,3
6038,7698,Whitefield,877.0,1.0,5900000.0,1
6039,7702,Yelachenahalli,1464.0,2.0,10500000.0,3
6040,7703,Yelachenahalli,2400.0,1.0,15000000.0,2
6041,7704,Yelachenahalli,1700.0,3.0,13000000.0,3
6042,7705,Yelachenahalli,1080.0,2.0,5500000.0,2
6043,7706,Yelachenahalli,1400.0,2.0,7800000.0,2
6044,7707,Yelachenahalli,1330.0,3.0,7350000.0,3
6045,7708,Yelachenahalli,800.0,1.0,3000000.0,2
6046,7709,Yelachenahalli,1100.0,2.0,6000000.0,2
6047,7710,Yelachenahalli,1365.0,2.0,7200000.0,3
6048,7711,Yelachenahalli,1103.0,2.0,5500000.0,2
6049,7712,Yelachenahalli,1000.0,2.0,5000000.0,2
6050,7714,Yelahanka,1326.0,2.0,7800000.0,2
6051,7721,Yelahanka,1705.0,3.0,9500000.0,3
6052,7722,Yelahanka,1234.0,2.0,8000000.0,2
6053,7723,Yelahanka,1315.0,2.0,8500000.0,2
6054,7724,Yelahanka,1170.0,2.0,6250000.0,2
6055,7726,Yelahanka,697.0,1.0,4500000.0,1
6056,7729,Yelahanka,2195.0,4.0,12700000.0,3
6057,7731,Yelahanka,1614.0,3.0,9500000.0,3
6058,7733,Yelahanka,628.0,1.0,2400000.0,1
6059,7736,Yelahanka,654.0,1.0,3840000.0,1
6060,7744,Yelahanka,1825.0,3.0,10500000.0,3
6061,7745,Yelahanka,1603.0,3.0,9600000.0,3
6062,7746,Yelahanka,1304.0,2.0,7900000.0,2
6063,7752,Yelahanka,1517.0,3.0,7630000.0,3
6064,7756,Yelahanka,1327.0,2.0,8500000.0,2
6065,7759,Yelahanka,1566.0,3.0,9700000.0,3
6066,7761,Yelahanka,1270.0,2.0,7800000.0,2
6067,7762,Yelahanka,1400.0,2.0,8054000.000000001,3
6068,7764,Yelahanka,1322.0,2.0,8600000.0,2
6069,7765,Yelahanka,1100.0,2.0,7000000.0,2
6070,7766,Yelahanka,1200.0,2.0,7000000.0,2
6071,7768,Yelahanka,4000.0,5.0,22000000.0,5
6072,7769,Yelahanka,2675.0,4.0,14000000.0,4
6073,7771,Yelahanka,654.0,1.0,3700000.0,1
6074,7772,Yelahanka,1465.0,3.0,8001000.000000001,3
6075,7776,Yelahanka,1692.0,3.0,8300000.0,3
6076,7781,Yelahanka,2145.0,3.0,12500000.0,3
